,account_id,product_id,MAG,AG,date_id,promo_flag,promo_discount_perc,base_demand,ordered_units,0
421,1,3838,E15,3155,1515,0,0.0,924.0,,929.2952
422,1,3838,E15,3155,1522,0,0.0,500.0,,446.05133
423,1,3843,E15,3155,1501,0,0.0,0.0,,-0.30108273
424,1,3843,E15,3155,1508,0,0.0,0.0,,-0.30108273
425,1,3843,E15,3155,1515,0,0.0,0.0,,-0.30108273
426,1,3843,E15,3155,1522,0,0.0,0.0,,-0.30108273
427,1,3881,W91,5008,1501,0,0.0,76.0,,72.5905
428,1,3881,W91,5008,1508,0,0.0,64.0,,69.707405
429,1,3881,W91,5008,1515,0,0.0,84.0,,76.97594
430,1,3881,W91,5008,1522,0,0.0,46.0,,43.945023
431,1,3891,W91,3010,1501,1,59.76591523,0.0,,-73.34809
432,1,3891,W91,3010,1508,1,59.76591523,0.0,,-73.34809
433,1,3891,W91,3010,1515,1,59.76591523,0.0,,-73.34809
434,1,3891,W91,3010,1522,1,59.76591523,0.0,,-73.34809
435,1,3905,W91,5008,1501,0,0.0,0.0,,-0.9673321
436,1,3905,W91,5008,1508,0,0.0,0.0,,-0.9673321
437,1,3905,W91,5008,1515,0,0.0,0.0,,-0.9673321
438,1,3905,W91,5008,1522,0,0.0,0.0,,-0.9673321
439,1,3906,W91,5008,1501,0,0.0,16.0,,8.595089
440,1,3906,W91,5008,1508,0,0.0,7.0,,8.595089
441,1,3906,W91,5008,1515,0,0.0,14.0,,8.595089
442,1,3906,W91,5008,1522,0,0.0,39.0,,38.311054
443,1,3909,E01,8190,1501,0,0.0,227.0,,257.0066
444,1,3909,E01,8190,1508,0,0.0,232.0,,257.0066
445,1,3909,E01,8190,1515,0,0.0,207.0,,257.0066
446,1,3909,E01,8190,1522,0,0.0,126.0,,116.013214
447,1,3914,E01,8190,1501,0,0.236541652,950.0,,921.1293
448,1,3914,E01,8190,1508,0,0.0,1014.0,,1032.533
449,1,3914,E01,8190,1515,0,0.0,1142.0,,1086.515
450,1,3914,E01,8190,1522,0,0.0,1312.666667,,1293.8657
451,1,3927,E01,8189,1501,0,0.0,0.0,,-0.30108273
452,1,3927,E01,8189,1508,0,0.0,0.0,,-0.30108273
453,1,3927,E01,8189,1515,0,0.0,0.0,,-0.30108273
454,1,3927,E01,8189,1522,0,0.0,0.0,,-0.30108273
455,1,3928,E01,8189,1501,0,0.0,1.0,,-0.30108273
456,1,3928,E01,8189,1508,0,0.0,0.740740741,,-0.30108273
457,1,3928,E01,8189,1515,0,0.0,0.25925925899999996,,-0.30108273
458,1,3928,E01,8189,1522,0,0.0,0.0,,-0.30108273
459,1,3929,E01,8189,1501,0,0.0,0.0,,-0.30108273
460,1,3929,E01,8189,1508,0,0.0,0.0,,-0.30108273
461,1,3929,E01,8189,1515,0,0.0,0.0,,-0.30108273
462,1,3929,E01,8189,1522,0,0.0,0.0,,-0.30108273
463,1,3930,E01,8189,1515,0,0.0,34.0,,37.394264
464,1,3940,E01,7456,1501,1,19.39848264,5.0,,44.696644
465,1,3940,E01,7456,1508,0,4.974189297,5.0,,8.815911
466,1,3940,E01,7456,1515,0,0.0,5.0,,8.815911
467,1,3940,E01,7456,1522,0,0.0,5.0,,8.815911
468,1,3944,E01,7456,1501,1,20.08949199,105.79238290000002,,249.12708
469,1,3944,E01,7456,1508,0,6.7620338879999995,106.0,,90.245575
470,1,3944,E01,7456,1515,0,0.0,80.0,,90.245575
471,1,3944,E01,7456,1522,0,0.0,100.5047619,,90.245575
472,1,3951,E01,7456,1501,0,0.0,23.0,,10.561658
473,1,3951,E01,7456,1508,0,0.0,17.75,,10.561658
474,1,3951,E01,7456,1515,0,0.0,12.5,,10.561658
475,1,3951,E01,7456,1522,0,0.0,7.25,,10.561658
476,1,3953,E01,7456,1501,0,0.0,1.0,,0.83653045
477,1,3953,E01,7456,1508,0,0.0,0.0,,0.83653045
478,1,3953,E01,7456,1515,0,0.0,0.0,,0.83653045
479,1,3953,E01,7456,1522,0,0.0,0.0,,0.83653045
480,1,3964,E01,8958,1501,0,0.0,118.0,,87.08814
481,1,3964,E01,8958,1508,0,0.0,132.0,,113.99339
482,1,3964,E01,8958,1515,0,0.0,114.0,,87.08814
483,1,3964,E01,8958,1522,0,0.015614187,68.0,,87.08814
484,1,3982,E01,8958,1515,0,0.0,0.0,,-0.30108273
485,1,3982,E01,8958,1522,0,0.0,0.0,,-0.30108273
486,1,3984,E01,638,1501,0,0.0,0.0,,-0.30108273
487,1,3984,E01,638,1508,0,0.0,0.0,,-0.30108273
488,1,3984,E01,638,1515,0,0.0,0.0,,-0.30108273
489,1,3986,E01,638,1501,0,0.0,0.0,,-0.30108273
490,1,3986,E01,638,1508,0,0.0,0.0,,-0.30108273
491,1,3986,E01,638,1515,0,0.0,0.0,,-0.30108273
492,1,3992,E01,638,1501,0,0.0,0.0,,-0.30108273
493,1,3992,E01,638,1508,0,0.0,0.0,,-0.30108273
494,1,3992,E01,638,1515,0,0.0,0.0,,-0.30108273
495,1,3992,E01,638,1522,0,0.0,0.0,,-0.30108273
496,1,4000,E01,638,1501,0,0.0,0.0,,-0.30108273
497,1,4000,E01,638,1508,0,0.0,0.0,,-0.30108273
498,1,4006,E01,620,1501,0,0.0,0.0,,-0.30108273
499,1,4006,E01,620,1508,0,0.0,0.0,,-0.30108273
500,1,4006,E01,620,1515,0,0.0,0.0,,-0.30108273
501,1,4006,E01,620,1522,0,0.0,0.0,,-0.30108273
502,1,4012,E01,620,1501,0,0.0,52.0,,63.218536
503,1,4012,E01,620,1508,0,0.0,37.0,,37.394264
504,1,4016,E01,620,1501,0,0.0,0.0,,-0.30108273
505,1,4016,E01,620,1508,0,0.0,0.0,,-0.30108273
506,1,4016,E01,620,1515,0,0.0,0.0,,-0.30108273
507,1,4016,E01,620,1522,0,0.0,0.0,,-0.30108273
508,1,4022,E01,620,1501,0,0.0,6.0,,7.678299
509,1,4022,E01,620,1508,0,0.0,8.0,,7.678299
510,1,4022,E01,620,1515,0,0.0,19.0,,7.678299
511,1,4022,E01,620,1522,0,0.0,32.76923077,,37.394264
512,1,4912,W91,3010,1501,1,24.92770498,32.0,,41.864975
513,1,4912,W91,3010,1508,1,24.92770498,32.0,,41.864975
514,1,4912,W91,3010,1515,1,24.92770498,32.0,,41.864975
515,1,4912,W91,3010,1522,1,15.61596036,32.0,,14.265285
516,1,4914,W91,3010,1501,1,49.81164961,0.0,,54.0877
517,1,4914,W91,3010,1508,0,0.0,0.0,,6.9708323
518,1,4914,W91,3010,1515,0,0.0,0.0,,6.9708323
519,1,4914,W91,3010,1522,0,0.0,0.0,,6.9708323
520,1,5024,E01,620,1501,0,0.0,17.0,,7.678299
521,1,5024,E01,620,1508,0,0.0,17.0,,7.678299
522,1,5024,E01,620,1515,0,0.0,17.0,,7.678299
523,1,5024,E01,620,1522,0,0.0,17.0,,7.678299
524,1,5030,I36,5041,1501,1,30.5505533,0.0,,20.394398
525,1,5030,I36,5041,1508,1,30.5505533,0.0,,20.394398
526,1,5030,I36,5041,1515,1,30.47047139,0.0,,20.394398
527,1,5030,I36,5041,1522,1,30.530528999999998,0.0,,20.394398
528,1,5033,E01,7456,1501,0,0.0,0.0,,0.83653045
529,1,5033,E01,7456,1508,0,0.0,6.481481481,,8.815911
530,1,5033,E01,7456,1515,1,57.12966512,18.51851852,,107.958725
531,1,5033,E01,7456,1522,0,0.0,25.0,,8.815911
532,1,5036,E01,620,1501,0,0.0,6.0,,7.678299
533,1,5036,E01,620,1508,0,0.0,1.0,,-0.30108273
534,1,5036,E01,620,1515,0,0.0,7.0,,7.678299
535,1,5036,E01,620,1522,0,0.0,1.0,,-0.30108273
536,1,5072,E01,5100,1501,1,17.20245689,0.0,,28.309755
537,1,5072,E01,5100,1508,1,17.20245689,0.0,,28.309755
538,1,5072,E01,5100,1515,1,17.20245689,0.0,,28.309755
539,1,5073,E01,5100,1501,0,0.0,0.0,,-0.30108273
540,1,5073,E01,5100,1508,0,0.0,0.0,,-0.30108273
541,1,5073,E01,5100,1515,0,0.0,0.0,,-0.30108273
